일시,지점명,지점,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),합계 일조시간(hr),월
2020-04-04,부산광역시,159.0,12.8,8.5,19.6,,11.5,4.0
2020-04-05,부산광역시,159.0,9.7,5.6,14.1,,11.8,4.0
2020-04-06,부산광역시,159.0,11.7,7.3,15.1,,10.3,4.0
2020-04-07,부산광역시,159.0,14.5,9.5,20.6,,10.4,4.0
2020-04-08,부산광역시,159.0,13.3,9.2,19.1,,11.2,4.0
2020-04-09,부산광역시,159.0,11.8,8.0,18.0,,11.4,4.0
2020-04-10,부산광역시,159.0,10.0,8.3,12.2,0.0,0.1,4.0
2020-04-11,부산광역시,159.0,10.5,7.9,14.2,2.9,0.3,4.0
2020-04-12,부산광역시,159.0,9.0,7.2,11.9,12.0,1.3,4.0
2020-04-13,부산광역시,159.0,10.1,6.8,15.5,0.0,5.0,4.0
2020-04-14,부산광역시,159.0,15.1,8.8,21.1,,11.9,4.0
2020-04-15,부산광역시,159.0,14.5,12.0,18.4,,5.6,4.0
2020-04-16,부산광역시,159.0,12.9,10.5,16.7,,9.2,4.0
2020-04-17,부산광역시,159.0,12.2,11.3,13.1,32.6,0.0,4.0
2020-04-18,부산광역시,159.0,13.9,10.2,20.6,,10.0,4.0
2020-04-19,부산광역시,159.0,11.8,10.5,14.7,33.2,0.0,4.0
2020-04-20,부산광역시,159.0,14.0,10.1,18.1,0.1,9.8,4.0
2020-04-21,부산광역시,159.0,12.2,8.1,18.8,,10.6,4.0
2020-04-22,부산광역시,159.0,9.3,5.1,16.0,,11.5,4.0
2020-04-23,부산광역시,159.0,10.3,4.4,16.9,,12.1,4.0
2020-04-24,부산광역시,159.0,11.1,6.1,14.7,,12.2,4.0
2020-04-25,부산광역시,159.0,14.8,10.1,18.3,,12.1,4.0
2020-04-26,부산광역시,159.0,14.2,10.4,21.3,,11.8,4.0
2020-04-27,부산광역시,159.0,13.7,9.5,19.5,,10.5,4.0
2020-04-28,부산광역시,159.0,14.3,9.5,20.9,,12.2,4.0
2020-04-29,부산광역시,159.0,16.2,11.4,24.4,,12.2,4.0
2020-04-30,부산광역시,159.0,16.9,13.0,20.1,,10.6,4.0
2021-02-01,부산광역시,159.0,10.0,8.5,12.1,22.9,0.0,2.0
2021-02-02,부산광역시,159.0,2.3,-2.2,8.5,,9.8,2.0
2021-02-03,부산광역시,159.0,0.7,-3.4,4.9,,9.9,2.0
2021-02-04,부산광역시,159.0,5.1,2.3,9.5,,9.9,2.0
2021-02-05,부산광역시,159.0,5.3,0.6,8.9,,5.0,2.0
2021-02-06,부산광역시,159.0,9.5,5.1,13.7,,9.8,2.0
2021-02-07,부산광역시,159.0,10.1,6.3,15.8,,9.1,2.0
2021-02-08,부산광역시,159.0,3.2,-1.0,9.0,,10.1,2.0
2021-02-09,부산광역시,159.0,2.8,-3.2,8.9,,10.3,2.0
2021-02-10,부산광역시,159.0,6.6,1.9,12.4,,9.9,2.0
2021-02-11,부산광역시,159.0,8.3,4.0,12.3,,4.1,2.0
2021-02-12,부산광역시,159.0,10.7,7.1,16.1,,6.7,2.0
2021-02-13,부산광역시,159.0,12.6,7.7,18.8,,9.9,2.0
2021-02-14,부산광역시,159.0,11.9,10.0,13.9,17.3,0.0,2.0
2021-02-15,부산광역시,159.0,8.1,0.4,13.1,0.6,8.8,2.0
2021-02-16,부산광역시,159.0,2.0,-1.9,7.1,,10.0,2.0
2021-02-17,부산광역시,159.0,-3.2,-5.5,0.3,,10.0,2.0
2021-02-18,부산광역시,159.0,-2.4,-7.2,3.2,,10.3,2.0
2021-02-19,부산광역시,159.0,4.3,-3.2,10.7,,10.5,2.0
2021-02-20,부산광역시,159.0,11.8,7.4,17.5,,9.8,2.0
2021-02-21,부산광역시,159.0,14.6,10.4,19.3,,10.3,2.0
2021-02-22,부산광역시,159.0,15.2,11.8,18.6,,10.0,2.0
2021-02-23,부산광역시,159.0,8.4,4.8,13.5,,9.9,2.0
2021-02-24,부산광역시,159.0,7.8,3.2,13.1,,3.6,2.0
2021-02-25,부산광역시,159.0,8.8,6.3,11.6,2.0,0.3,2.0
2021-02-26,부산광역시,159.0,9.1,6.8,13.4,6.7,3.2,2.0
2021-02-27,부산광역시,159.0,7.4,5.8,10.1,,1.7,2.0
2021-02-28,부산광역시,159.0,10.5,5.4,15.6,,1.9,2.0
2021-03-01,부산광역시,159.0,12.4,5.2,15.5,37.8,0.0,3.0
2021-03-02,부산광역시,159.0,4.5,2.2,8.8,10.0,1.3,3.0
2021-03-03,부산광역시,159.0,6.1,1.6,10.6,,9.8,3.0
2021-03-04,부산광역시,159.0,9.2,5.0,13.9,6.3,0.5,3.0
2021-03-05,부산광역시,159.0,12.5,9.3,19.3,2.1,3.8,3.0
2021-03-06,부산광역시,159.0,8.1,5.2,12.5,0.0,1.8,3.0
2021-03-07,부산광역시,159.0,6.5,4.8,9.8,,3.7,3.0
2021-03-08,부산광역시,159.0,8.4,4.0,13.9,,6.8,3.0
2021-03-09,부산광역시,159.0,9.7,6.6,13.8,,7.8,3.0
2021-03-10,부산광역시,159.0,10.3,7.2,15.6,,10.7,3.0
2021-03-11,부산광역시,159.0,11.5,6.5,16.6,0.0,8.4,3.0
2021-03-12,부산광역시,159.0,10.0,9.1,12.1,23.4,0.0,3.0
2021-03-13,부산광역시,159.0,10.9,7.5,15.4,,10.2,3.0
2021-03-14,부산광역시,159.0,12.3,8.2,17.6,,10.2,3.0
2021-03-15,부산광역시,159.0,12.9,8.2,16.3,,9.4,3.0
2021-03-16,부산광역시,159.0,15.2,11.0,21.5,2.5,8.6,3.0
2021-03-17,부산광역시,159.0,11.4,8.0,16.5,,8.7,3.0
2021-03-18,부산광역시,159.0,11.4,8.5,15.9,,8.0,3.0
2021-03-19,부산광역시,159.0,12.1,8.9,16.7,,7.7,3.0
2021-03-20,부산광역시,159.0,10.9,9.3,12.7,7.8,0.0,3.0
2021-03-21,부산광역시,159.0,10.1,5.3,15.2,0.0,7.7,3.0
2021-03-22,부산광역시,159.0,8.2,3.7,13.9,,11.2,3.0
2021-03-23,부산광역시,159.0,10.7,5.2,15.8,,11.3,3.0
2021-03-24,부산광역시,159.0,12.8,9.0,16.2,,7.4,3.0
2021-03-25,부산광역시,159.0,14.7,10.6,19.9,,11.4,3.0
2021-03-26,부산광역시,159.0,15.8,11.7,21.2,,11.1,3.0
2021-03-27,부산광역시,159.0,14.8,11.1,17.2,14.5,1.0,3.0
2021-03-28,부산광역시,159.0,15.5,13.8,19.0,23.1,9.1,3.0
2021-03-29,부산광역시,159.0,15.1,12.3,19.7,,7.5,3.0
2021-03-30,부산광역시,159.0,14.5,11.1,21.6,,9.5,3.0
2021-03-31,부산광역시,159.0,13.9,9.6,19.2,,10.7,3.0
2021-04-01,부산광역시,159.0,14.3,11.0,18.6,,6.2,4.0
2021-04-02,부산광역시,159.0,15.7,12.6,22.2,0.0,4.3,4.0
2021-04-03,부산광역시,159.0,16.4,14.2,20.0,39.5,0.4,4.0
2021-04-04,부산광역시,159.0,10.8,8.6,16.8,19.5,0.0,4.0
2021-04-05,부산광역시,159.0,11.1,6.3,17.3,,11.8,4.0
2021-04-06,부산광역시,159.0,12.8,7.7,16.3,,8.3,4.0
2021-04-07,부산광역시,159.0,15.9,13.0,21.5,,11.5,4.0
2021-04-08,부산광역시,159.0,14.0,10.9,19.0,,10.2,4.0
2021-04-09,부산광역시,159.0,12.0,8.3,16.6,,9.1,4.0
2021-04-10,부산광역시,159.0,11.0,7.0,15.7,,11.7,4.0
2021-04-11,부산광역시,159.0,13.7,8.5,18.9,,11.8,4.0
2021-04-12,부산광역시,159.0,14.2,12.1,16.7,24.1,0.0,4.0
2021-04-13,부산광역시,159.0,16.4,10.3,21.4,22.9,8.7,4.0
2021-04-14,부산광역시,159.0,10.7,6.5,15.9,,9.6,4.0
2021-04-15,부산광역시,159.0,12.6,8.0,17.2,,9.7,4.0
2021-04-16,부산광역시,159.0,14.7,9.8,19.1,,7.3,4.0
2021-04-17,부산광역시,159.0,15.1,9.0,19.9,,7.6,4.0
2021-04-18,부산광역시,159.0,12.0,7.3,18.1,,11.1,4.0
2021-04-19,부산광역시,159.0,15.0,8.9,21.7,,12.1,4.0
2021-04-20,부산광역시,159.0,17.6,13.5,24.1,,11.3,4.0
2021-04-21,부산광역시,159.0,18.6,12.9,25.3,,10.1,4.0
2021-04-22,부산광역시,159.0,19.7,15.8,26.5,0.0,3.6,4.0
2021-04-23,부산광역시,159.0,17.0,14.2,21.4,,0.3,4.0
2021-04-24,부산광역시,159.0,15.7,12.8,20.1,,9.0,4.0
2021-04-25,부산광역시,159.0,15.1,11.2,19.6,,8.8,4.0
2021-04-26,부산광역시,159.0,13.6,9.3,18.2,,12.3,4.0
2021-04-27,부산광역시,159.0,15.1,10.7,19.0,,5.5,4.0
2021-04-28,부산광역시,159.0,17.1,14.7,20.7,,10.9,4.0
2021-04-29,부산광역시,159.0,17.3,14.9,22.0,,8.1,4.0
2021-04-30,부산광역시,159.0,16.8,12.9,21.7,1.1,11.5,4.0
2022-02-01,부산광역시,159.0,3.3,0.1,7.8,,8.8,2.0
2022-02-02,부산광역시,159.0,1.7,-1.6,5.8,,8.0,2.0
2022-02-03,부산광역시,159.0,2.1,-1.7,7.2,,9.7,2.0
2022-02-04,부산광역시,159.0,1.3,-2.0,7.3,,9.9,2.0
2022-02-05,부산광역시,159.0,-1.2,-4.0,3.4,,9.9,2.0
2022-02-06,부산광역시,159.0,0.2,-4.6,6.8,,10.2,2.0
2022-02-07,부산광역시,159.0,1.6,-2.6,6.3,,5.8,2.0
2022-02-08,부산광역시,159.0,3.6,-0.4,8.8,,9.8,2.0
2022-02-09,부산광역시,159.0,6.6,1.7,11.6,,7.7,2.0
2022-02-10,부산광역시,159.0,7.6,4.9,13.0,,8.3,2.0
2022-02-11,부산광역시,159.0,6.7,2.0,12.3,,9.9,2.0
2022-02-12,부산광역시,159.0,8.5,5.1,14.2,,9.8,2.0
2022-02-13,부산광역시,159.0,8.9,6.5,14.5,0.0,4.5,2.0
2022-02-14,부산광역시,159.0,9.0,6.1,13.7,,4.5,2.0
2022-02-15,부산광역시,159.0,2.6,-2.6,7.8,,9.2,2.0
2022-02-16,부산광역시,159.0,-1.7,-4.5,3.8,,10.2,2.0
2022-02-17,부산광역시,159.0,-2.4,-7.5,3.3,,10.0,2.0
2022-02-18,부산광역시,159.0,4.0,-2.5,9.7,,9.7,2.0
2022-02-19,부산광역시,159.0,5.2,2.2,8.7,0.0,0.7,2.0
2022-02-20,부산광역시,159.0,-0.6,-3.8,3.8,,10.6,2.0
2022-02-21,부산광역시,159.0,1.4,-4.7,5.9,,10.5,2.0
2022-02-22,부산광역시,159.0,1.2,-2.3,5.3,,9.8,2.0
2022-02-23,부산광역시,159.0,0.0,-2.5,5.4,,6.2,2.0
2022-02-24,부산광역시,159.0,1.6,-4.5,8.4,,10.6,2.0
2022-02-25,부산광역시,159.0,5.0,-0.8,11.7,,10.5,2.0
2022-02-26,부산광역시,159.0,7.7,2.3,13.0,,9.6,2.0
2022-02-27,부산광역시,159.0,6.7,2.5,11.2,,10.6,2.0
2022-02-28,부산광역시,159.0,9.8,4.6,15.2,,7.8,2.0
2022-03-01,부산광역시,159.0,10.9,8.3,15.0,3.2,3.0,3.0
2022-03-02,부산광역시,159.0,7.0,2.0,13.4,,10.5,3.0
2022-03-03,부산광역시,159.0,7.8,2.5,13.4,,10.5,3.0
2022-03-04,부산광역시,159.0,10.4,6.0,14.3,,5.4,3.0
2022-03-05,부산광역시,159.0,8.7,2.8,13.9,,10.5,3.0
2022-03-06,부산광역시,159.0,5.0,-0.8,12.2,,11.0,3.0
2022-03-07,부산광역시,159.0,7.3,3.4,11.5,,6.6,3.0
2022-03-08,부산광역시,159.0,9.6,5.5,15.1,,10.6,3.0
2022-03-09,부산광역시,159.0,10.5,6.4,16.5,,10.5,3.0
2022-03-10,부산광역시,159.0,11.3,6.7,15.4,,7.9,3.0
2022-03-11,부산광역시,159.0,14.0,10.6,18.0,0.0,4.5,3.0
2022-03-12,부산광역시,159.0,16.0,13.3,20.1,,6.9,3.0
2022-03-13,부산광역시,159.0,15.0,11.1,16.3,7.3,0.0,3.0
2022-03-14,부산광역시,159.0,11.3,9.6,12.5,0.1,0.0,3.0
2022-03-15,부산광역시,159.0,11.8,7.5,18.3,,10.6,3.0
2022-03-16,부산광역시,159.0,13.1,9.1,18.6,,10.4,3.0
2022-03-17,부산광역시,159.0,10.4,8.0,12.6,10.5,0.0,3.0
2022-03-18,부산광역시,159.0,7.3,5.3,9.6,16.6,0.2,3.0
2022-03-19,부산광역시,159.0,6.1,4.3,9.7,7.0,2.1,3.0
2022-03-20,부산광역시,159.0,7.5,4.0,12.0,,2.5,3.0
2022-03-21,부산광역시,159.0,8.9,4.9,13.5,0.3,6.5,3.0
2022-03-22,부산광역시,159.0,9.2,6.4,15.1,0.2,8.0,3.0
2022-03-23,부산광역시,159.0,9.1,5.8,14.9,,2.6,3.0
2022-03-24,부산광역시,159.0,10.2,5.9,15.8,,10.4,3.0
2022-03-25,부산광역시,159.0,13.3,8.4,17.2,1.9,4.3,3.0
2022-03-26,부산광역시,159.0,13.8,10.9,17.1,80.3,4.5,3.0
2022-03-27,부산광역시,159.0,13.8,10.3,17.9,,10.7,3.0
2022-03-28,부산광역시,159.0,9.6,7.0,12.6,,6.6,3.0
2022-03-29,부산광역시,159.0,11.5,6.8,16.4,,11.3,3.0
2022-03-30,부산광역시,159.0,14.0,9.8,16.2,,0.0,3.0
2022-03-31,부산광역시,159.0,11.5,8.4,15.0,0.0,1.5,3.0
2022-04-01,부산광역시,159.0,9.2,6.6,13.6,,8.6,4.0
2022-04-02,부산광역시,159.0,10.4,5.6,14.5,,11.6,4.0
2022-04-03,부산광역시,159.0,11.7,7.1,17.0,,11.6,4.0
2022-04-04,부산광역시,159.0,12.3,7.7,16.9,,11.7,4.0
2022-04-05,부산광역시,159.0,13.5,9.2,17.6,,7.6,4.0
2022-04-06,부산광역시,159.0,14.8,11.4,20.9,,11.1,4.0
2022-04-07,부산광역시,159.0,14.8,10.9,19.8,0.0,8.6,4.0
2022-04-08,부산광역시,159.0,14.6,10.1,18.2,,11.7,4.0
2022-04-09,부산광역시,159.0,16.7,12.7,20.6,,11.4,4.0
2022-04-10,부산광역시,159.0,17.8,15.0,21.9,,11.3,4.0
2022-04-11,부산광역시,159.0,17.4,15.1,21.3,0.9,1.0,4.0
2022-04-12,부산광역시,159.0,17.9,15.6,21.7,0.0,8.4,4.0
2022-04-13,부산광역시,159.0,12.8,11.0,16.9,0.0,0.4,4.0
2022-04-14,부산광역시,159.0,10.9,9.9,12.9,0.6,0.0,4.0
2022-04-15,부산광역시,159.0,12.2,9.3,18.5,,10.9,4.0
2022-04-16,부산광역시,159.0,12.1,7.6,16.6,,11.9,4.0
2022-04-17,부산광역시,159.0,14.9,9.6,21.7,,11.4,4.0
2022-04-18,부산광역시,159.0,16.8,13.4,23.0,,8.1,4.0
2022-04-19,부산광역시,159.0,17.5,13.4,22.1,,10.9,4.0
2022-04-20,부산광역시,159.0,18.9,14.8,23.3,,11.8,4.0
2022-04-21,부산광역시,159.0,14.5,11.9,17.1,4.9,0.5,4.0
2022-04-22,부산광역시,159.0,16.0,11.5,19.6,,11.4,4.0
2022-04-23,부산광역시,159.0,17.3,15.1,20.4,,0.9,4.0
2022-04-24,부산광역시,159.0,17.7,14.4,23.0,,11.6,4.0
2022-04-25,부산광역시,159.0,19.0,14.1,23.6,4.4,8.6,4.0
2022-04-26,부산광역시,159.0,17.4,15.5,18.8,101.8,0.0,4.0
2022-04-27,부산광역시,159.0,16.5,13.1,20.4,,7.8,4.0
2022-04-28,부산광역시,159.0,15.9,12.0,20.5,,8.6,4.0
2022-04-29,부산광역시,159.0,11.2,9.4,14.1,18.0,1.1,4.0
2022-04-30,부산광역시,159.0,13.4,10.3,17.2,,3.1,4.0
2023-02-01,부산광역시,227.5,7.199999999999999,0.6499999999999999,14.899999999999999,,7.05,2.0
2023-02-02,부산광역시,227.5,3.4000000000000004,-1.6,9.35,,7.9,2.0
2023-02-03,부산광역시,227.5,4.15,0.1499999999999999,10.55,,3.55,2.0
2023-02-04,부산광역시,227.5,2.5,-1.7,8.05,,9.85,2.0
2023-02-05,부산광역시,227.5,3.5,-2.75,11.15,,9.95,2.0
2023-02-06,부산광역시,227.5,5.65,-1.3,12.4,,5.0,2.0
2023-02-07,부산광역시,227.5,7.85,2.8,15.55,,6.550000000000001,2.0
2023-02-08,부산광역시,227.5,7.1,2.1,13.649999999999999,,9.75,2.0
2023-02-09,부산광역시,227.5,6.3,1.1,11.600000000000001,2.75,3.05,2.0
2023-02-10,부산광역시,227.5,5.85,2.55,11.55,16.4,5.15,2.0
2023-02-11,부산광역시,227.5,6.15,1.05,11.899999999999999,,2.7,2.0
2023-02-12,부산광역시,227.5,7.3,2.35,12.8,0.65,2.5999999999999996,2.0
2023-02-13,부산광역시,227.5,7.2,5.05,8.8,0.35,0.1,2.0
2023-02-14,부산광역시,227.5,5.6,1.85,10.95,,5.15,2.0
2023-02-15,부산광역시,227.5,3.75,1.9500000000000002,7.55,0.0,2.9000000000000004,2.0
2023-02-16,부산광역시,227.5,5.5,1.75,9.6,,1.5,2.0
2023-02-17,부산광역시,227.5,6.2,1.7000000000000002,10.1,0.85,0.9,2.0
2023-02-18,부산광역시,227.5,8.55,5.2,11.65,4.25,0.0,2.0
2023-02-19,부산광역시,227.5,9.5,4.25,14.45,0.0,8.5,2.0
2023-02-20,부산광역시,227.5,3.8,-1.05,10.05,,9.5,2.0
2023-02-21,부산광역시,227.5,2.3,-3.35,8.95,,9.45,2.0
2023-02-22,부산광역시,227.5,5.6,-1.2000000000000002,11.2,,8.399999999999999,2.0
2023-02-23,부산광역시,227.5,8.55,4.949999999999999,14.45,0.0,8.7,2.0
2023-02-24,부산광역시,227.5,9.0,4.05,14.649999999999999,,8.3,2.0
2023-02-25,부산광역시,227.5,4.45,-0.3,10.55,,8.9,2.0
2023-02-26,부산광역시,227.5,4.55,-2.3499999999999996,11.899999999999999,,10.2,2.0
2023-02-27,부산광역시,227.5,6.65,-0.1499999999999999,13.65,,10.2,2.0
2023-02-28,부산광역시,227.5,8.7,1.6500000000000001,15.15,,10.2,2.0
2023-03-01,부산광역시,227.5,9.7,5.949999999999999,12.5,0.6,0.1,3.0
2023-03-02,부산광역시,227.5,5.05,0.7,10.4,,10.25,3.0
2023-03-03,부산광역시,227.5,6.6,-0.55,14.65,,10.25,3.0
2023-03-04,부산광역시,227.5,9.5,3.25,17.05,,7.0,3.0
2023-03-05,부산광역시,227.5,9.5,4.35,15.85,,9.45,3.0
2023-03-06,부산광역시,227.5,10.399999999999999,4.25,16.9,,10.100000000000001,3.0
2023-03-07,부산광역시,227.5,11.85,5.75,18.75,,9.25,3.0
2023-03-08,부산광역시,227.5,13.55,8.4,18.55,,9.899999999999999,3.0
2023-03-09,부산광역시,227.5,14.4,10.3,19.25,,6.449999999999999,3.0
2023-03-10,부산광역시,227.5,13.9,8.85,20.950000000000003,,10.0,3.0
2023-03-11,부산광역시,227.5,14.25,9.9,21.450000000000003,,8.2,3.0
2023-03-12,부산광역시,227.5,11.350000000000001,3.25,18.35,10.15,0.9500000000000001,3.0
2023-03-13,부산광역시,227.5,5.2,-0.3,11.85,,10.7,3.0
2023-03-14,부산광역시,227.5,9.25,4.95,14.399999999999999,,8.75,3.0
2023-03-15,부산광역시,227.5,13.2,6.8,18.4,0.0,3.5999999999999996,3.0
2023-03-16,부산광역시,227.5,12.35,8.75,17.3,,7.55,3.0
2023-03-17,부산광역시,227.5,10.3,8.15,14.55,,2.55,3.0
2023-03-18,부산광역시,227.5,10.95,7.449999999999999,16.6,,5.050000000000001,3.0
2023-03-19,부산광역시,227.5,10.85,4.75,17.85,,10.7,3.0
2023-03-20,부산광역시,227.5,11.8,5.25,17.4,,9.8,3.0
2023-03-21,부산광역시,227.5,14.9,9.85,20.35,,4.3,3.0
2023-03-22,부산광역시,227.5,16.7,13.2,20.450000000000003,6.95,0.0,3.0
2023-03-23,부산광역시,227.5,15.55,14.55,16.7,48.0,0.0,3.0
2023-03-24,부산광역시,227.5,12.6,8.75,16.1,3.35,0.25,3.0
2023-03-25,부산광역시,227.5,11.3,9.2,15.45,0.2,3.55,3.0
2023-03-26,부산광역시,227.5,11.95,9.1,16.35,0.0,4.15,3.0
2023-03-27,부산광역시,227.5,10.9,6.699999999999999,16.95,,9.5,3.0
2023-03-28,부산광역시,227.5,11.5,4.7,17.35,,11.0,3.0
2023-03-29,부산광역시,227.5,12.7,6.9,18.6,,9.8,3.0
2023-03-30,부산광역시,227.5,14.3,8.2,21.65,,7.65,3.0
2023-03-31,부산광역시,227.5,16.799999999999997,10.600000000000001,24.4,,10.8,3.0
2023-04-01,부산광역시,227.5,15.5,8.85,22.5,,10.600000000000001,4.0
2023-04-02,부산광역시,227.5,15.35,11.649999999999999,21.2,,11.3,4.0
2023-04-03,부산광역시,227.5,14.75,11.3,20.75,,11.15,4.0
2023-04-04,부산광역시,227.5,15.55,10.5,20.450000000000003,0.15,4.8,4.0
2023-04-05,부산광역시,227.5,15.350000000000001,14.45,16.3,46.4,0.0,4.0
2023-04-06,부산광역시,227.5,13.3,10.75,16.85,2.6,7.55,4.0
2023-04-07,부산광역시,227.5,13.600000000000001,8.9,19.65,3.95,10.0,4.0
2023-04-08,부산광역시,227.5,11.05,4.800000000000001,17.299999999999997,,11.45,4.0
2023-04-09,부산광역시,227.5,12.0,4.3,19.25,,11.55,4.0
2023-04-10,부산광역시,227.5,13.5,7.449999999999999,18.549999999999997,,11.05,4.0
2023-04-11,부산광역시,227.5,17.1,11.45,20.9,0.2,5.6,4.0
2023-04-12,부산광역시,227.5,14.95,9.9,20.6,,11.149999999999999,4.0
2023-04-13,부산광역시,227.5,14.4,7.25,20.4,,10.75,4.0
2023-04-14,부산광역시,227.5,14.1,10.0,18.2,6.0,0.4,4.0
2023-04-15,부산광역시,227.5,13.149999999999999,9.2,17.1,4.25,0.25,4.0
2023-04-16,부산광역시,227.5,11.55,8.1,18.65,2.7,3.6999999999999997,4.0
2023-04-17,부산광역시,227.5,12.95,6.75,18.55,,11.0,4.0
2023-04-18,부산광역시,227.5,16.65,11.350000000000001,20.1,0.05,0.05,4.0
2023-04-19,부산광역시,227.5,17.5,15.600000000000001,19.5,0.3,0.0,4.0
2023-04-20,부산광역시,227.5,20.1,14.600000000000001,25.85,0.0,10.95,4.0
2023-04-21,부산광역시,227.5,17.25,13.25,21.25,,10.0,4.0
2023-04-22,부산광역시,227.5,14.35,11.8,18.5,,10.55,4.0
2023-04-23,부산광역시,227.5,13.8,10.65,18.8,,4.7,4.0
2023-04-24,부산광역시,227.5,13.45,11.75,16.2,,0.0,4.0
2023-04-25,부산광역시,227.5,10.65,9.350000000000001,12.4,12.9,0.0,4.0
2023-04-26,부산광역시,227.5,13.3,6.949999999999999,19.95,,11.25,4.0
2023-04-27,부산광역시,227.5,14.3,8.1,20.6,,11.3,4.0
2023-04-28,부산광역시,227.5,16.2,9.65,21.0,0.0,10.6,4.0
2023-04-29,부산광역시,227.5,16.25,12.600000000000001,19.35,13.05,0.0,4.0
2023-04-30,부산광역시,227.5,15.0,9.5,19.85,,11.85,4.0
2024-02-01,부산광역시,227.5,7.3,4.85,9.75,1.8,0.0,2.0
2024-02-02,부산광역시,227.5,6.300000000000001,4.3,9.95,0.3,1.2000000000000002,2.0
2024-02-03,부산광역시,227.5,6.9,4.95,9.8,3.25,0.2,2.0
2024-02-04,부산광역시,227.5,7.7,5.300000000000001,11.35,3.15,2.15,2.0
2024-02-05,부산광역시,227.5,6.550000000000001,4.25,8.25,9.4,0.0,2.0
2024-02-06,부산광역시,227.5,5.05,3.25,8.15,0.0,0.1,2.0
2024-02-07,부산광역시,227.5,4.45,-0.15000000000000002,10.35,,7.9,2.0
2024-02-08,부산광역시,227.5,4.95,1.3,10.7,,5.9,2.0
2024-02-09,부산광역시,227.5,5.6,2.0,11.95,0.0,3.9,2.0
2024-02-10,부산광역시,227.5,5.0,-0.39999999999999997,11.2,,9.8,2.0
2024-02-11,부산광역시,227.5,5.050000000000001,-0.4999999999999999,10.600000000000001,,9.05,2.0
2024-02-12,부산광역시,227.5,5.7,-0.6000000000000001,12.3,,10.0,2.0
2024-02-13,부산광역시,227.5,10.8,2.9,17.200000000000003,,8.2,2.0
2024-02-14,부산광역시,227.5,13.399999999999999,9.3,16.65,5.25,0.1,2.0
2024-02-15,부산광역시,227.5,12.600000000000001,5.75,19.65,0.5,4.55,2.0
2024-02-16,부산광역시,227.5,6.25,1.8,11.850000000000001,,9.5,2.0
2024-02-17,부산광역시,227.5,7.05,0.85,14.0,,10.2,2.0
2024-02-18,부산광역시,227.5,10.25,2.4499999999999997,15.25,7.5,2.2,2.0
2024-02-19,부산광역시,227.5,16.3,12.8,20.700000000000003,61.0,3.8499999999999996,2.0
2024-02-20,부산광역시,227.5,9.2,7.25,14.0,2.5,0.0,2.0
2024-02-21,부산광역시,227.5,7.050000000000001,5.85,8.25,4.6,0.0,2.0
2024-02-22,부산광역시,227.5,4.5,3.4,5.8,2.05,0.0,2.0
2024-02-23,부산광역시,227.5,4.449999999999999,3.4,7.25,,0.05,2.0
2024-02-24,부산광역시,227.5,5.2,3.25,8.05,0.0,0.1,2.0
2024-02-25,부산광역시,227.5,6.550000000000001,3.65,10.5,3.45,1.3,2.0
2024-02-26,부산광역시,227.5,5.949999999999999,1.25,12.0,,6.949999999999999,2.0
2024-02-27,부산광역시,227.5,5.15,3.55,7.8999999999999995,,1.25,2.0
2024-02-28,부산광역시,227.5,7.0,0.6500000000000001,13.25,,9.15,2.0
2024-02-29,부산광역시,227.5,6.1,3.95,8.4,9.7,0.0,2.0
2024-03-01,부산광역시,227.5,2.7,-1.7,6.65,,9.850000000000001,3.0
2024-03-02,부산광역시,227.5,0.95,-5.1,6.75,,10.25,3.0
2024-03-03,부산광역시,227.5,5.85,-0.10000000000000009,12.0,,8.3,3.0
2024-03-04,부산광역시,227.5,8.9,2.3499999999999996,15.45,,6.4,3.0
2024-03-05,부산광역시,227.5,8.05,6.8,10.7,7.75,0.0,3.0
2024-03-06,부산광역시,227.5,8.15,5.800000000000001,11.8,0.0,3.65,3.0
2024-03-07,부산광역시,227.5,7.65,4.699999999999999,11.65,0.0,2.05,3.0
2024-03-08,부산광역시,227.5,5.95,1.85,11.600000000000001,,10.5,3.0
2024-03-09,부산광역시,227.5,4.199999999999999,-0.55,9.9,,10.55,3.0
2024-03-10,부산광역시,227.5,6.7,-0.15000000000000013,13.649999999999999,,10.6,3.0
2024-03-11,부산광역시,227.5,8.45,2.65,13.05,2.25,4.1,3.0
2024-03-12,부산광역시,227.5,7.85,4.1,14.1,2.15,5.199999999999999,3.0
2024-03-13,부산광역시,227.5,8.05,2.05,13.9,,10.5,3.0
2024-03-14,부산광역시,227.5,9.85,4.25,17.549999999999997,,8.15,3.0
2024-03-15,부산광역시,227.5,11.8,4.45,18.8,,10.8,3.0
2024-03-16,부산광역시,227.5,13.75,6.85,20.25,0.0,9.95,3.0
2024-03-17,부산광역시,227.5,14.850000000000001,9.15,21.950000000000003,0.0,7.05,3.0
2024-03-18,부산광역시,227.5,10.05,5.5,14.850000000000001,,10.05,3.0
2024-03-19,부산광역시,227.5,11.05,6.65,16.0,,4.699999999999999,3.0
2024-03-20,부산광역시,227.5,7.55,4.2,12.45,,10.4,3.0
2024-03-21,부산광역시,227.5,6.95,1.1,13.3,,11.05,3.0
2024-03-22,부산광역시,227.5,11.149999999999999,4.55,15.149999999999999,8.25,6.6,3.0
